hours_of_sleep,screen_time,caffeine_intake,steps_walked,stress_level,exercise_minutes,alcohol_units,ambient_light,weekday,bedtime_hour,late_bed,active,sleep_good_prob,sleep_quality
6.930288652927867,1.2579106639370057,3,4,8,13,0,high,weekday,23.7,1,0,0.04116718382723428,poor
7.697908640652153,1.0482998394480054,0,3884,5,0,1,low,weekday,23.56,1,0,0.34241340145483656,poor
7.095006739265514,4.124565999696427,2,7487,6,44,0,medium,weekday,22.4,1,1,0.13118289586620435,poor
7.673444990557962,1.4676660210815355,1,7933,7,0,0,high,weekend,22.73,1,0,0.34661204958424074,poor
5.849158008650792,4.202180684363638,5,3964,7,29,0,medium,weekend,23.11,1,0,0.0,poor
7.211701030045098,2.5868880496219453,1,5083,2,0,0,low,weekday,21.74,0,0,0.2830571486171246,poor
5.232856878868775,0.41426151414412693,1,4207,1,26,1,medium,weekend,23.58,1,0,0.0,poor
6.860967423314125,1.7881933559851668,1,6331,8,53,0,low,weekday,23.18,1,1,0.28357383764806954,poor
5.870115448169013,4.997709042374942,2,9591,5,12,2,low,weekday,22.8,1,1,0.015404869927428955,poor
6.080587571762791,2.8112685280627074,1,3686,10,30,1,medium,weekday,0.37,0,1,0.07981303743949375,poor
8.545116469013047,1.903262089046505,1,9002,2,2,0,low,weekday,22.85,1,1,0.7595660275470287,good
8.364137650742837,5.6858088692559114,1,3654,3,22,0,high,weekday,23.99,1,0,0.3982929004329704,poor
7.761422651133971,0.9409279597309401,0,3457,6,0,0,medium,weekend,21.22,0,0,0.633635488901745,good
5.634609044159276,1.514993303448086,1,8455,10,42,0,low,weekday,0.26,0,1,0.0767586268556324,poor
6.604489437881497,4.680781659609718,1,8765,6,14,0,low,weekday,23.91,1,1,0.12803822181340252,poor
8.51637212497398,4.065192268617585,1,8554,8,19,1,medium,weekend,2.24,0,1,0.46113643496470447,poor
7.177146142049881,0.8653069802726729,0,2052,5,26,0,low,weekday,1.4,0,0,0.6048720583777258,good
9.899161924977118,3.532472340471,0,4602,5,0,0,medium,weekday,0.4,0,0,0.9072071249007363,good
7.491647299242965,1.4466586075067789,1,8468,7,7,0,low,weekday,22.19,1,1,0.42659001752672154,poor
7.240061395612539,0.2549979109650156,2,6124,10,28,0,low,weekend,21.67,0,0,0.15395087132401186,poor
6.613604419746873,1.9344337082909533,0,2778,5,21,0,low,weekday,21.91,0,0,0.3155282144345457,poor
7.166926130977853,8.489241348746232,0,7374,9,79,0,low,weekday,23.76,1,1,0.28541483263804657,poor
6.80941270452432,5.0568965258079315,0,3855,6,56,0,low,weekday,0.94,0,1,0.4920486404341421,poor
7.885135845860738,2.4093844463196334,0,11383,7,28,0,low,weekend,21.18,0,1,0.8622503338669779,good
8.195877895993231,0.5173308618063149,0,10634,8,0,0,low,weekday,21.73,0,1,0.8483575463853412,good
6.017513174365063,0.2666627637575862,1,7812,5,12,0,medium,weekday,23.05,1,0,0.02560546809088937,poor
5.335958808052777,2.5931031306002867,1,10083,4,41,1,medium,weekday,21.3,0,1,0.0011324219406179115,poor
4.704743283620879,3.367290929792901,2,6194,8,26,0,low,weekday,22.37,1,0,0.0,poor
7.634989158640679,4.158305902069298,0,8296,10,56,0,low,weekday,0.87,0,1,0.654077738468488,good
5.620791742282658,3.829127784534966,0,10433,9,26,0,medium,weekend,0.08,0,1,0.11585201450322524,poor
4.308886758809397,4.062135091036243,0,6736,1,27,0,low,weekday,0.24,0,0,0.0879973294869364,poor
7.4857232556637054,3.0747997455892073,0,5234,3,65,1,low,weekend,21.52,0,1,0.6324873242517552,good
10.116249396790987,5.603149597880489,1,886,4,0,1,low,weekend,20.38,0,0,0.6583396284994418,good
6.992411360575133,1.6140145040192602,0,5750,7,68,0,low,weekday,22.36,1,1,0.5804201998606502,good
8.048113468064553,2.5632824833439054,2,8470,6,44,1,low,weekday,19.51,0,1,0.24081859982849996,poor
7.102286698184456,0.4163012713498855,1,8836,10,105,1,low,weekend,23.68,1,1,0.3307625623887721,poor
6.876387933511071,1.5846692545947874,0,7513,10,7,0,low,weekend,0.12,0,0,0.32612008582606666,poor
8.14884560373471,4.962522133873234,1,4376,1,65,1,medium,weekday,21.82,0,1,0.518597887343697,good
6.6371568197641855,3.971249072519305,1,69,4,28,0,low,weekday,23.87,1,0,0.05826144377119158,poor
7.334240392589878,0.14562179802789135,1,4514,6,20,0,medium,weekday,23.87,1,0,0.27324892821218416,poor
7.402122257745017,8.905925153087189,1,5086,3,32,1,medium,weekday,21.32,0,1,0.054622097358366206,poor
6.164886932946189,2.816788439272633,0,5061,2,28,0,low,weekday,22.4,1,0,0.24578645269726151,poor
8.240052936920653,2.856946917940145,2,7855,2,5,1,medium,weekend,22.3,1,0,0.16348981747619606,poor
6.781300304130739,1.4984994799973177,0,11957,10,21,0,low,weekday,0.4,0,1,0.49699696853451825,poor
6.055318550633944,1.7958654702574695,0,6370,4,32,1,medium,weekend,0.1,0,1,0.2061712816445751,poor
7.670637304463004,2.793178723728259,1,5349,1,14,0,low,weekday,23.86,1,0,0.33790670446491267,poor
5.876915022761203,3.8133437426908,2,5222,10,38,0,low,weekday,22.16,1,1,0.018515879644577904,poor
7.035226446711411,3.182148670427787,1,6373,2,17,0,low,weekend,1.05,0,0,0.25007372140745254,poor
6.988601254194745,1.6037737441614315,1,3515,10,36,1,medium,weekday,23.27,1,1,0.16569937102555654,poor
8.357369457289472,1.1300204128711837,2,6360,2,33,0,low,weekday,23.74,1,1,0.531204662164769,good
7.593372791099941,1.059100598077166,1,7352,4,36,0,medium,weekday,1.6,0,1,0.6278319366717233,good
6.96871630156857,5.228997925663094,2,6629,4,0,0,medium,weekday,23.99,1,0,0.024340057824955963,poor
8.022207874000358,4.806188879458866,0,7372,1,52,0,low,weekday,22.82,1,1,0.8555594233958804,good
8.737759436271642,3.5673754672476994,0,7301,7,3,2,low,weekend,22.25,1,0,0.3628075041320742,poor
7.697262882939828,5.203303293533704,1,684,7,20,0,low,weekend,20.4,0,0,0.23370675854235246,poor
7.012940774804226,2.265350679048801,1,7910,10,8,0,low,weekday,20.65,0,0,0.1454654802056492,poor
5.3602047095623,4.5247227691334695,1,3986,10,26,0,medium,weekend,0.28,0,0,0.0016962227214397663,poor
5.668607921155784,3.700566285609975,0,2712,10,22,0,high,weekday,20.04,0,0,0.0663742324904083,poor
6.618469119556665,4.609475065682947,1,2686,1,41,0,medium,weekday,0.52,0,1,0.24823823391424515,poor
6.238109747300896,0.9594595088706325,0,7300,8,26,1,high,weekday,0.21,0,0,0.1401331273013957,poor
6.766285871268193,3.0426042314793382,0,5332,10,15,1,low,weekday,21.7,0,0,0.12176442140337296,poor
7.070812406121384,1.8802721491080627,0,954,7,0,0,low,weekday,23.27,1,0,0.2502005864430972,poor
7.662115942945913,0.19494414742072874,2,7434,7,47,0,medium,weekday,23.86,1,1,0.21694524320515163,poor
6.911876527426136,5.80424158859822,2,1681,6,37,2,medium,weekday,23.14,1,1,0.042170986147242684,poor
7.608127054782752,4.815419777933372,2,6419,4,48,0,low,weekday,0.85,0,1,0.34207203302802414,poor
7.08059301851265,3.2417195580836187,0,6715,8,20,0,low,weekend,20.91,0,0,0.41032884303503636,poor
4.53066679205766,1.1955132346188568,0,8656,2,33,0,medium,weekend,23.76,1,1,0.10923679833812605,poor
5.825830757726557,0.39389378171573575,0,11345,7,8,0,low,weekday,22.09,1,1,0.23631845269764284,poor
6.819890555347981,0.19069153411251843,1,1905,3,6,0,low,weekday,20.39,0,0,0.2252136005633102,poor
5.487881571448615,1.5746193633298056,2,5842,3,17,1,medium,weekend,21.26,0,0,0.0,poor
7.749910912495256,4.104148035867088,1,5170,7,48,0,high,weekend,22.21,1,1,0.45430172316501183,poor
8.913438540429622,1.8967368541305363,0,7301,3,18,1,medium,weekend,23.03,1,0,0.7602986997951253,good
8.523452314621647,3.5989781070030586,1,6647,5,23,0,medium,weekday,21.65,0,0,0.594062040220698,good
6.73319641133724,3.728245196844254,0,4942,8,31,0,low,weekday,22.24,1,1,0.31904612976968905,poor
8.86340767106244,4.062161448578465,2,4677,4,25,0,medium,weekday,22.41,1,0,0.4015696738454354,poor
7.1858343215026395,0.3123736467190398,2,2650,7,50,1,low,weekday,21.68,0,1,0.138932998699955,poor
6.578642536102451,1.2964810240070817,0,8963,7,6,0,high,weekday,22.15,1,1,0.4319130743314761,poor
6.233246670573825,3.551296854568943,1,7377,2,27,0,low,weekend,23.86,1,0,0.05128517055058934,poor
6.621912891889839,6.662721692166738,0,8753,8,36,1,medium,weekend,1.47,0,1,0.083552645911113,poor
6.5147789768234645,5.452595224697839,2,5068,10,0,1,medium,weekday,23.31,1,0,0.046414247903467154,poor
7.21302027796936,3.1194202868411782,0,4029,10,31,1,low,weekday,23.2,1,1,0.2048355119452705,poor
7.200717476312331,5.845927032948634,0,2765,9,58,0,high,weekday,22.88,1,1,0.40130825202377896,poor
7.003807525191768,3.1018370890154423,1,7076,6,16,1,low,weekday,22.41,1,0,0.06691579712402862,poor
7.546172712182937,0.5383850142997042,2,2880,5,0,0,low,weekday,23.86,1,0,0.16826123426726503,poor
8.488307843482927,4.013701784618369,3,11545,1,36,2,low,weekend,0.47,0,1,0.07402002895903481,poor
8.186942669301654,5.58035052840436,3,2077,1,29,1,medium,weekday,21.26,0,0,0.04297766383031065,poor
5.143877539437621,8.063532573787704,1,6820,9,63,2,medium,weekend,0.56,0,1,0.0,poor
3.8075985813725564,1.5366156816634522,0,10700,4,35,1,low,weekend,1.44,0,1,0.0023420232646444994,poor
8.167899889049092,0.8627096107134329,1,7797,1,1,0,low,weekend,21.49,0,0,0.6831462120076051,good
5.291401626980724,4.5339241169704625,1,6527,10,0,1,medium,weekday,0.38,0,0,0.0,poor
6.719043247634145,3.399199618571939,2,3094,3,46,0,low,weekday,1.45,0,1,0.1488180036630785,poor
5.537358717425801,3.179523065869137,0,1854,6,33,0,medium,weekday,0.07,0,1,0.13875249120563715,poor
4.747524453024975,5.901250315462091,1,8310,8,23,2,low,weekday,22.74,1,1,0.018463306268797997,poor
7.676828410255985,4.521619647176894,3,10518,10,29,0,medium,weekday,0.17,0,1,0.05536617332664295,poor
7.948943950378308,3.6334539013198097,0,4683,2,36,0,low,weekend,21.78,0,1,0.8375309702993521,good
6.2793619990916,1.7090667049654362,1,2582,8,34,1,low,weekend,22.53,1,1,0.04512370608636884,poor
3.761197134818863,4.26991175749425,0,0,1,0,0,high,weekend,21.9,0,0,0.020376332220406024,poor
6.317194439684396,0.8269110831766455,1,3057,2,55,0,low,weekday,20.98,0,1,0.3560953996037495,poor
7.4897550067531835,3.0953020712354706,0,5659,8,57,0,low,weekday,23.06,1,1,0.6358292554873006,good
5.151360539032339,2.4348778627193925,1,10797,7,70,0,low,weekday,23.46,1,1,0.09601162268374297,poor
7.229199899723945,0.508855327266084,2,8019,5,64,0,high,weekday,23.99,1,1,0.2376083730586146,poor
6.9808626885337555,3.4063796213572113,2,6915,10,60,0,medium,weekend,16.28,0,1,0.13006595334239301,poor
7.724114374501361,1.5395511318395254,0,4799,2,17,0,low,weekday,23.27,1,0,0.7124559313391059,good
7.149475460517691,3.346568939807514,2,4250,9,32,1,medium,weekday,23.12,1,1,0.054790437652549207,poor
5.783663823898055,1.0663603776583583,3,10216,5,54,0,low,weekend,21.36,0,1,0.05109481040264541,poor
8.495714377080613,4.553024633406842,0,6602,8,0,0,high,weekday,22.33,1,0,0.62320480523973,good
6.801838033716288,7.358116843637612,1,0,4,19,0,low,weekend,0.13,0,0,0.08588760176966725,poor
6.965869325612585,0.8272200380956113,3,3979,9,0,0,medium,weekday,23.15,1,0,0.0,poor
5.8334150511585054,1.0650337438251405,1,3425,10,32,0,medium,weekend,22.97,1,1,0.10651328918480762,poor
6.445897186010612,0.6890490290058969,0,4361,7,56,0,low,weekday,0.34,0,1,0.5261349850734451,good
5.893996607466374,2.1079500354463923,2,7688,2,25,0,medium,weekday,2.47,0,0,0.03693945987417746,poor
6.783817425095721,3.3090398687533447,0,5677,3,10,0,low,weekday,22.64,1,0,0.3279713304668602,poor
9.139635600177929,4.089636722035268,2,5769,2,32,1,medium,weekend,23.37,1,1,0.40556094846200597,poor
5.285123571335804,3.050447726495794,2,9940,5,35,0,medium,weekend,21.66,0,1,0.02772668540231149,poor
4.983048252654074,4.002325605879273,1,3910,2,37,0,medium,weekday,2.22,0,1,0.00910477454767511,poor
8.83896290936701,2.3677542096224418,0,11592,5,0,1,low,weekend,22.19,1,1,0.8008163339568422,good
6.738345403560167,1.5239175481865428,1,3986,9,31,0,high,weekend,20.29,0,1,0.20772392452587007,poor
6.1636590766751045,1.0906531212603259,0,6267,2,29,0,low,weekday,23.93,1,0,0.24322091760634168,poor
8.299880859245096,2.1710485397544828,1,5156,9,48,0,medium,weekday,20.58,0,1,0.7351536637355376,good
6.24298057532892,1.1162311734133363,4,6370,7,23,0,medium,weekday,0.94,0,0,0.009937079593616671,poor
9.28251214193367,3.237050806515839,1,7333,7,74,2,high,weekday,23.88,1,1,0.5070185472746169,good
7.847407339174087,1.1332641659857967,1,7301,5,27,0,low,weekday,21.46,0,0,0.5630486719518293,good
6.390110739817872,1.6694988583802957,0,3740,8,13,0,low,weekday,0.01,0,0,0.24406689002661175,poor
9.696635266581879,5.210893118437348,1,2631,7,0,1,medium,weekday,22.5,1,0,0.48219345725673546,poor
6.242856346245827,5.552387517344776,2,13509,6,12,0,low,weekday,23.64,1,1,0.0065263402472620635,poor
7.927619215011633,5.435095811665339,2,4548,2,5,0,low,weekday,21.08,0,0,0.18620499010984992,poor
7.374115725508115,2.398562841467279,0,8097,6,21,1,medium,weekend,20.99,0,1,0.47794357573973434,poor
8.627176611748498,1.5776207488365785,1,1177,2,67,0,low,weekday,23.48,1,1,0.8109453901910377,good
8.951888995908567,3.6006783745651876,0,5161,1,0,0,low,weekend,1.83,0,0,0.8840143109421966,good
7.040005186332208,1.155527339496016,3,5618,9,0,0,low,weekday,22.03,1,0,0.03257661406121004,poor
6.058227662067271,4.2310005982661565,1,7418,5,19,1,low,weekday,21.92,0,0,0.03050136957012939,poor
7.574965178673896,1.4574221775957834,1,0,10,0,0,low,weekend,22.49,1,0,0.19059427463169687,poor
6.152855787809868,2.0996673747848416,1,6498,10,0,0,low,weekday,21.01,0,0,0.06156209517726363,poor
9.516734059408279,4.296747168103483,0,2550,4,33,0,medium,weekday,23.83,1,1,0.9227437793838547,good
7.170669163853422,0.3717662540375575,1,6973,8,23,0,medium,weekday,0.35,0,0,0.38250894654104595,poor
6.543348060859864,1.5120376533419524,0,2891,5,35,0,low,weekday,23.72,1,1,0.37123085057022165,poor
7.230850382331136,3.287624168970922,1,3433,7,39,1,low,weekday,22.75,1,1,0.14596260892034107,poor
5.316092138087879,3.810816081201377,0,5179,3,58,0,medium,weekday,21.46,0,1,0.16794300412494767,poor
5.785482451861686,3.382280349288194,1,2843,8,34,0,low,weekday,2.09,0,1,0.0727078646401168,poor
8.500517384930532,2.0787015105237385,1,4573,8,55,1,low,weekend,21.71,0,1,0.5540757669646614,good
6.178882151285755,4.599742598324722,1,2419,3,27,0,medium,weekend,21.68,0,0,0.06599467018672556,poor
5.691361271647575,1.0569647590725841,1,500,9,34,1,low,weekday,20.31,0,1,0.06039740217434386,poor
7.670815940659107,1.0145180320159128,3,9053,8,34,0,medium,weekday,20.87,0,1,0.19971905217046482,poor
8.482130193328747,3.264324565688404,0,2111,1,32,0,high,weekday,23.52,1,1,0.8631661502976955,good
7.898691638331334,0.9474921641864665,1,5463,8,30,1,low,weekend,22.36,1,1,0.35753841798197905,poor
8.24505960725727,7.525063871869669,3,8258,4,70,0,low,weekday,21.7,0,1,0.23391674891073977,poor
6.054006139288174,1.549778478379555,3,4155,6,42,0,low,weekday,21.8,0,1,0.029069472189682255,poor
5.222736666572695,4.540808486303002,0,3524,10,13,0,low,weekday,22.23,1,0,0.03990156421989488,poor
8.876667064944359,0.7952227405481318,1,6678,9,83,2,medium,weekend,22.0,1,1,0.5950478021415863,good
6.59665020144733,6.498104321032632,2,9353,5,15,1,medium,weekday,1.1,0,1,0.0,poor
6.686458729431191,2.5275001565365613,1,2492,7,24,0,low,weekday,22.44,1,0,0.1701537490641385,poor
8.660242677311322,1.5137781856207906,0,5549,1,4,1,low,weekday,23.22,1,0,0.6978921685562413,good
7.695287511750825,1.9642394414617894,0,802,9,42,0,high,weekday,23.09,1,1,0.6261658936887339,good
7.56985971510201,1.3115355418255688,0,4820,6,67,0,low,weekday,23.14,1,1,0.7897428246007547,good
9.706252931126354,2.0950675700496126,1,6102,4,0,1,low,weekday,22.44,1,0,0.7246284308412896,good
6.195602212024822,0.8432824168654264,1,3436,6,18,1,low,weekend,22.29,1,0,0.019365014948977577,poor
8.159800160101547,1.5557638412774137,1,4629,5,52,0,low,weekday,23.96,1,1,0.6513996007154145,good
7.071266406121356,4.48096208769851,0,1775,3,0,0,low,weekday,23.33,1,0,0.31899935700719473,poor
7.335740348579071,2.9279714513478217,0,6231,7,39,0,low,weekday,21.86,0,1,0.6431402133625569,good
8.910585533015665,1.0370444340176488,1,9167,3,0,1,medium,weekday,18.71,0,1,0.719456518937189,good
7.63479469536203,2.152867522124881,2,2708,2,35,1,medium,weekday,22.09,1,1,0.18406773564621626,poor
7.672870098812041,5.595300824330797,1,4131,4,26,0,low,weekday,20.96,0,0,0.27579236743236757,poor
8.340634171637253,1.7113413567432523,3,7507,7,107,1,low,weekday,21.62,0,1,0.2545266109955012,poor
6.543809088071393,0.9377382953255546,1,9636,5,43,0,low,weekday,21.02,0,1,0.3192604251554375,poor
5.950987915826242,3.7128493519529666,0,1520,9,0,1,low,weekend,0.74,0,0,0.008553518477237065,poor
5.693988507473708,0.21194908688131264,0,5493,10,23,0,low,weekday,0.73,0,0,0.08211896308709288,poor
4.542054263279997,2.000133240359576,0,6849,7,45,0,low,weekend,0.14,0,1,0.04515450309899727,poor
9.570258912425402,5.926887821434432,0,5693,9,14,0,low,weekday,22.5,1,0,0.8241294097235875,good
5.620989542847896,2.104680286564082,1,0,9,13,0,low,weekday,22.0,1,0,0.005732151609764702,poor
6.723432970517785,4.7903050502129005,3,7503,2,14,0,high,weekday,20.76,0,0,0.020841031142839528,poor
6.653983375138849,0.9254052235755577,0,10558,1,38,1,low,weekday,0.37,0,1,0.5156920510369101,good
7.384258372261376,2.0402316718814597,1,6349,4,0,0,low,weekend,0.3,0,0,0.36115268239385834,poor
8.019671515674121,1.8893911298447899,0,2906,4,10,1,low,weekend,23.74,1,0,0.44022282133447077,poor
8.075591860449682,3.572162068239619,0,4460,2,50,0,low,weekday,21.34,0,1,0.8451542871350324,good
6.271153201788827,2.633683184128683,0,11309,3,12,0,medium,weekday,22.49,1,1,0.3724893764505396,poor
6.791097857766986,6.460934871789226,1,8729,3,11,0,low,weekend,22.82,1,1,0.11464544735315363,poor
7.353224938110374,1.6332667447247946,1,7920,5,0,0,medium,weekend,20.35,0,0,0.3407176720208155,poor
6.689136092270566,2.609747946581457,1,7069,1,41,0,low,weekend,1.14,0,1,0.37933128123940674,poor
9.00918197002499,1.9470297203483806,0,4016,9,35,0,medium,weekday,20.97,0,1,0.9273846915410338,good
7.613718689547814,2.4679719649200553,0,5398,8,49,1,low,weekend,21.83,0,1,0.545680483227688,good
7.918597232562272,2.3006306712526663,3,5766,8,22,0,low,weekday,20.34,0,0,0.026511345921558016,poor
7.8286015858342655,1.1453059104295948,1,7648,3,32,0,low,weekday,22.69,1,1,0.6640162782048399,good
8.466842321856657,4.3121953983003145,1,10526,2,32,0,low,weekday,22.63,1,1,0.7192602290002856,good
7.226276948379634,1.417783969352363,1,9355,1,0,2,low,weekday,0.47,0,1,0.1578691112319246,poor
5.378960065055192,1.332287824048314,1,1741,6,83,0,low,weekday,21.58,0,1,0.17010487933304597,poor
7.499609939690802,0.542972446727002,1,6671,10,49,1,medium,weekday,21.37,0,1,0.3089265223826386,poor
6.185803882760213,1.5943152372285003,0,8210,1,26,0,low,weekday,23.12,1,1,0.4245217590266439,poor
6.339229147812804,1.4018675118750155,2,7856,5,19,0,low,weekday,19.89,0,0,0.022654342168866193,poor
7.732955023443867,0.27497137797246735,1,4112,9,58,0,low,weekday,1.0,0,1,0.6718955825154599,good
8.547853839292046,2.087984221983743,3,14742,9,27,0,medium,weekday,21.02,0,1,0.2979135474163631,poor
7.026589470920077,6.26985590840963,0,2168,4,47,0,low,weekday,1.73,0,1,0.40484321824611236,poor
7.3860412657487045,0.6565811015589882,1,2750,7,10,0,low,weekend,21.81,0,0,0.3174156881238298,poor
9.127768680794048,2.433688102333024,3,6700,7,3,0,low,weekday,20.86,0,0,0.3010360489746807,poor
7.300941474360711,2.048801104371149,0,12350,4,20,1,medium,weekday,23.87,1,1,0.4352056057284919,poor
10.252103892725493,3.920342140883778,0,3491,5,25,0,medium,weekend,23.79,1,0,1.0,good
7.70688705703943,4.124599030348612,1,5202,9,35,0,low,weekday,23.82,1,1,0.2924684010134486,poor
4.799046551055228,9.425487803310055,0,9231,7,61,0,low,weekend,23.15,1,1,0.06418903057499437,poor
7.941677026380666,3.0074587300091498,2,5946,7,52,0,low,weekday,2.36,0,1,0.3746666693409373,poor
7.4764479811034725,1.2459961354316644,3,4996,10,57,0,low,weekend,20.98,0,1,0.13503524813698908,poor
8.612190942603432,1.5569190596055846,0,7696,7,6,0,low,weekday,1.04,0,0,0.8414429356137065,good
